,datetime,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,day,month,year,hour,saison,week_day
4970,2011-11-18 02:00:00,0.0,1.0,1.0,9.84,11.365,44.0,15.0013,2.0,8.0,10.0,18,11,2011,2,Automne,Friday
4971,2011-11-18 03:00:00,0.0,1.0,1.0,9.84,10.605,41.0,19.0012,0.0,2.0,2.0,18,11,2011,3,Automne,Friday
4972,2011-11-18 04:00:00,0.0,1.0,1.0,9.02,11.365,44.0,11.0014,0.0,5.0,5.0,18,11,2011,4,Automne,Friday
4973,2011-11-18 05:00:00,0.0,1.0,1.0,9.02,11.365,44.0,8.9981,0.0,22.0,22.0,18,11,2011,5,Automne,Friday
4974,2011-11-18 06:00:00,0.0,1.0,1.0,9.02,12.88,44.0,6.0032,1.0,70.0,71.0,18,11,2011,6,Automne,Friday
4975,2011-11-18 07:00:00,0.0,1.0,1.0,9.02,11.365,44.0,11.0014,5.0,211.0,216.0,18,11,2011,7,Automne,Friday
4976,2011-11-18 08:00:00,0.0,1.0,1.0,9.02,11.365,44.0,12.998,6.0,369.0,375.0,18,11,2011,8,Automne,Friday
4977,2011-11-18 09:00:00,0.0,1.0,1.0,10.66,12.88,41.0,12.998,6.0,207.0,213.0,18,11,2011,9,Automne,Friday
4978,2011-11-18 10:00:00,0.0,1.0,1.0,10.66,12.12,41.0,19.0012,10.0,105.0,115.0,18,11,2011,10,Automne,Friday
4979,2011-11-18 11:00:00,0.0,1.0,1.0,12.3,15.15,36.0,8.9981,18.0,122.0,140.0,18,11,2011,11,Automne,Friday
4980,2011-11-18 12:00:00,0.0,1.0,1.0,13.12,16.665,33.0,0.0,22.0,143.0,165.0,18,11,2011,12,Automne,Friday
4981,2011-11-18 13:00:00,0.0,1.0,1.0,13.94,15.91,31.0,15.0013,31.0,146.0,177.0,18,11,2011,13,Automne,Friday
4982,2011-11-18 14:00:00,0.0,1.0,1.0,13.94,16.665,31.0,8.9981,31.0,123.0,154.0,18,11,2011,14,Automne,Friday
4983,2011-11-18 15:00:00,0.0,1.0,1.0,13.94,16.665,29.0,8.9981,27.0,151.0,178.0,18,11,2011,15,Automne,Friday
4984,2011-11-18 16:00:00,0.0,1.0,1.0,13.94,16.665,29.0,8.9981,19.0,190.0,209.0,18,11,2011,16,Automne,Friday
4985,2011-11-18 17:00:00,0.0,1.0,1.0,13.12,16.665,31.0,8.9981,17.0,361.0,378.0,18,11,2011,17,Automne,Friday
4986,2011-11-18 18:00:00,0.0,1.0,1.0,12.3,15.15,36.0,11.0014,16.0,312.0,328.0,18,11,2011,18,Automne,Friday
4987,2011-11-18 19:00:00,0.0,1.0,1.0,11.48,13.635,41.0,11.0014,7.0,183.0,190.0,18,11,2011,19,Automne,Friday
4988,2011-11-18 20:00:00,0.0,1.0,1.0,11.48,13.635,48.0,12.998,8.0,129.0,137.0,18,11,2011,20,Automne,Friday
4989,2011-11-18 21:00:00,0.0,1.0,1.0,11.48,13.635,48.0,11.0014,3.0,108.0,111.0,18,11,2011,21,Automne,Friday
4990,2011-11-18 22:00:00,0.0,1.0,1.0,10.66,13.635,52.0,7.0015,9.0,88.0,97.0,18,11,2011,22,Automne,Friday
4991,2011-11-18 23:00:00,0.0,1.0,1.0,10.66,13.635,60.0,8.9981,5.0,54.0,59.0,18,11,2011,23,Automne,Friday
4992,2011-11-19 00:00:00,0.0,0.0,1.0,10.66,12.88,56.0,12.998,4.0,49.0,53.0,19,11,2011,0,Automne,Saturday
4993,2011-11-19 01:00:00,0.0,0.0,1.0,10.66,11.365,52.0,19.9995,1.0,34.0,35.0,19,11,2011,1,Automne,Saturday
4994,2011-11-19 02:00:00,0.0,0.0,1.0,9.84,12.12,56.0,11.0014,12.0,34.0,46.0,19,11,2011,2,Automne,Saturday
4995,2011-11-19 03:00:00,0.0,0.0,1.0,10.66,12.12,48.0,16.9979,4.0,11.0,15.0,19,11,2011,3,Automne,Saturday
4996,2011-11-19 04:00:00,0.0,0.0,1.0,10.66,11.365,48.0,22.0028,4.0,4.0,8.0,19,11,2011,4,Automne,Saturday
4997,2011-11-19 05:00:00,0.0,0.0,1.0,9.84,11.365,56.0,16.9979,0.0,2.0,2.0,19,11,2011,5,Automne,Saturday
4998,2011-11-19 06:00:00,0.0,0.0,1.0,9.84,10.605,60.0,22.0028,2.0,10.0,12.0,19,11,2011,6,Automne,Saturday
4999,2011-11-19 07:00:00,0.0,0.0,1.0,9.84,11.365,60.0,16.9979,3.0,38.0,41.0,19,11,2011,7,Automne,Saturday
5000,2011-11-19 08:00:00,0.0,0.0,1.0,10.66,12.12,56.0,16.9979,12.0,80.0,92.0,19,11,2011,8,Automne,Saturday
5001,2011-11-19 09:00:00,0.0,0.0,1.0,11.48,12.88,52.0,19.9995,12.0,130.0,142.0,19,11,2011,9,Automne,Saturday
5002,2011-11-19 10:00:00,0.0,0.0,1.0,13.12,15.15,45.0,16.9979,35.0,165.0,200.0,19,11,2011,10,Automne,Saturday
5003,2011-11-19 11:00:00,0.0,0.0,1.0,14.76,18.94,40.0,0.0,50.0,183.0,233.0,19,11,2011,11,Automne,Saturday
5004,2011-11-19 12:00:00,0.0,0.0,1.0,16.4,20.455,35.0,19.0012,93.0,218.0,311.0,19,11,2011,12,Automne,Saturday
5005,2011-11-19 13:00:00,0.0,0.0,1.0,17.22,21.21,30.0,19.0012,118.0,245.0,363.0,19,11,2011,13,Automne,Saturday
5006,2011-11-19 14:00:00,0.0,0.0,1.0,17.22,21.21,32.0,19.9995,121.0,228.0,349.0,19,11,2011,14,Automne,Saturday
5007,2011-11-19 15:00:00,0.0,0.0,1.0,17.22,21.21,41.0,12.998,120.0,262.0,382.0,19,11,2011,15,Automne,Saturday
5008,2011-11-19 16:00:00,0.0,0.0,1.0,17.22,21.21,38.0,19.9995,99.0,188.0,287.0,19,11,2011,16,Automne,Saturday
5009,2011-11-19 17:00:00,0.0,0.0,1.0,16.4,20.455,40.0,12.998,61.0,171.0,232.0,19,11,2011,17,Automne,Saturday
5010,2011-11-19 18:00:00,0.0,0.0,1.0,15.58,19.695,46.0,8.9981,36.0,172.0,208.0,19,11,2011,18,Automne,Saturday
5011,2011-11-19 19:00:00,0.0,0.0,2.0,13.94,16.665,71.0,8.9981,33.0,149.0,182.0,19,11,2011,19,Automne,Saturday
5012,2011-11-19 20:00:00,0.0,0.0,2.0,14.76,18.18,57.0,7.0015,48.0,115.0,163.0,19,11,2011,20,Automne,Saturday
5013,2011-11-19 21:00:00,0.0,0.0,2.0,14.76,17.425,62.0,12.998,29.0,79.0,108.0,19,11,2011,21,Automne,Saturday
5014,2011-11-19 22:00:00,0.0,0.0,2.0,15.58,19.695,62.0,11.0014,26.0,80.0,106.0,19,11,2011,22,Automne,Saturday
5015,2011-11-19 23:00:00,0.0,0.0,1.0,15.58,19.695,62.0,15.0013,20.0,73.0,93.0,19,11,2011,23,Automne,Saturday
5016,2011-12-01 00:00:00,0.0,1.0,1.0,11.48,12.88,52.0,22.0028,1.0,19.0,20.0,1,12,2011,0,Automne,Thursday
5017,2011-12-01 01:00:00,0.0,1.0,1.0,10.66,12.12,60.0,19.0012,1.0,9.0,10.0,1,12,2011,1,Automne,Thursday
5018,2011-12-01 02:00:00,0.0,1.0,1.0,10.66,11.365,56.0,19.9995,1.0,8.0,9.0,1,12,2011,2,Automne,Thursday
5019,2011-12-01 03:00:00,0.0,1.0,1.0,10.66,12.12,56.0,16.9979,1.0,6.0,7.0,1,12,2011,3,Automne,Thursday
5020,2011-12-01 04:00:00,0.0,1.0,1.0,10.66,12.12,56.0,19.0012,0.0,1.0,1.0,1,12,2011,4,Automne,Thursday
5021,2011-12-01 05:00:00,0.0,1.0,1.0,10.66,12.12,56.0,16.9979,1.0,23.0,24.0,1,12,2011,5,Automne,Thursday
5022,2011-12-01 06:00:00,0.0,1.0,1.0,9.84,10.605,65.0,19.0012,5.0,92.0,97.0,1,12,2011,6,Automne,Thursday
5023,2011-12-01 07:00:00,0.0,1.0,1.0,9.84,10.605,65.0,23.9994,11.0,265.0,276.0,1,12,2011,7,Automne,Thursday
5024,2011-12-01 08:00:00,0.0,1.0,1.0,10.66,11.365,60.0,22.0028,15.0,462.0,477.0,1,12,2011,8,Automne,Thursday
5025,2011-12-01 09:00:00,0.0,1.0,1.0,12.3,13.635,52.0,22.0028,9.0,215.0,224.0,1,12,2011,9,Automne,Thursday
5026,2011-12-01 10:00:00,0.0,1.0,1.0,13.12,15.15,53.0,19.9995,7.0,86.0,93.0,1,12,2011,10,Automne,Thursday
5027,2011-12-01 11:00:00,0.0,1.0,1.0,13.94,15.91,49.0,16.9979,7.0,95.0,102.0,1,12,2011,11,Automne,Thursday
5028,2011-12-01 12:00:00,0.0,1.0,1.0,14.76,17.425,46.0,15.0013,9.0,139.0,148.0,1,12,2011,12,Automne,Thursday
5029,2011-12-01 13:00:00,0.0,1.0,1.0,16.4,20.455,40.0,15.0013,17.0,137.0,154.0,1,12,2011,13,Automne,Thursday
5030,2011-12-01 14:00:00,0.0,1.0,1.0,16.4,20.455,40.0,15.0013,20.0,130.0,150.0,1,12,2011,14,Automne,Thursday
5031,2011-12-01 15:00:00,0.0,1.0,1.0,16.4,20.455,40.0,15.0013,10.0,144.0,154.0,1,12,2011,15,Automne,Thursday
5032,2011-12-01 16:00:00,0.0,1.0,1.0,16.4,20.455,40.0,12.998,9.0,192.0,201.0,1,12,2011,16,Automne,Thursday
5033,2011-12-01 17:00:00,0.0,1.0,1.0,14.76,17.425,46.0,8.9981,9.0,409.0,418.0,1,12,2011,17,Automne,Thursday
5034,2011-12-01 18:00:00,0.0,1.0,1.0,14.76,18.18,43.0,7.0015,12.0,393.0,405.0,1,12,2011,18,Automne,Thursday
5035,2011-12-01 19:00:00,0.0,1.0,1.0,13.94,17.425,46.0,7.0015,9.0,219.0,228.0,1,12,2011,19,Automne,Thursday
5036,2011-12-01 20:00:00,0.0,1.0,1.0,13.94,17.425,46.0,7.0015,12.0,178.0,190.0,1,12,2011,20,Automne,Thursday
5037,2011-12-01 21:00:00,0.0,1.0,1.0,12.3,15.91,61.0,7.0015,8.0,154.0,162.0,1,12,2011,21,Automne,Thursday
5038,2011-12-01 22:00:00,0.0,1.0,1.0,12.3,16.665,61.0,0.0,5.0,99.0,104.0,1,12,2011,22,Automne,Thursday
5039,2011-12-01 23:00:00,0.0,1.0,1.0,10.66,14.395,70.0,6.0032,3.0,70.0,73.0,1,12,2011,23,Automne,Thursday
5040,2011-12-02 00:00:00,0.0,1.0,1.0,10.66,14.395,70.0,6.0032,6.0,32.0,38.0,2,12,2011,0,Automne,Friday
5041,2011-12-02 01:00:00,0.0,1.0,1.0,9.84,14.395,75.0,0.0,1.0,14.0,15.0,2,12,2011,1,Automne,Friday
5042,2011-12-02 02:00:00,0.0,1.0,1.0,9.84,14.395,75.0,0.0,0.0,10.0,10.0,2,12,2011,2,Automne,Friday
5043,2011-12-02 03:00:00,0.0,1.0,1.0,9.02,13.635,80.0,0.0,0.0,1.0,1.0,2,12,2011,3,Automne,Friday
5044,2011-12-02 04:00:00,0.0,1.0,1.0,9.02,13.635,80.0,0.0,0.0,3.0,3.0,2,12,2011,4,Automne,Friday
5045,2011-12-02 05:00:00,0.0,1.0,1.0,9.02,12.88,80.0,6.0032,0.0,23.0,23.0,2,12,2011,5,Automne,Friday
5046,2011-12-02 06:00:00,0.0,1.0,1.0,9.02,13.635,80.0,0.0,3.0,84.0,87.0,2,12,2011,6,Automne,Friday
5047,2011-12-02 07:00:00,0.0,1.0,1.0,9.02,12.88,87.0,6.0032,6.0,199.0,205.0,2,12,2011,7,Automne,Friday
5048,2011-12-02 08:00:00,0.0,1.0,1.0,9.84,14.395,87.0,0.0,13.0,432.0,445.0,2,12,2011,8,Automne,Friday
5049,2011-12-02 09:00:00,0.0,1.0,1.0,11.48,15.91,81.0,0.0,12.0,234.0,246.0,2,12,2011,9,Automne,Friday
5050,2011-12-02 10:00:00,0.0,1.0,1.0,12.3,14.395,75.0,15.0013,16.0,89.0,105.0,2,12,2011,10,Automne,Friday
5051,2011-12-02 11:00:00,0.0,1.0,1.0,13.94,16.665,66.0,11.0014,18.0,142.0,160.0,2,12,2011,11,Automne,Friday
5052,2011-12-02 12:00:00,0.0,1.0,1.0,14.76,17.425,57.0,8.9981,18.0,186.0,204.0,2,12,2011,12,Automne,Friday
5053,2011-12-02 13:00:00,0.0,1.0,1.0,16.4,20.455,47.0,8.9981,19.0,188.0,207.0,2,12,2011,13,Automne,Friday
5054,2011-12-02 14:00:00,0.0,1.0,1.0,17.22,21.21,44.0,7.0015,25.0,145.0,170.0,2,12,2011,14,Automne,Friday
5055,2011-12-02 15:00:00,0.0,1.0,1.0,17.22,21.21,41.0,6.0032,24.0,175.0,199.0,2,12,2011,15,Automne,Friday
5056,2011-12-02 16:00:00,0.0,1.0,1.0,17.22,21.21,41.0,6.0032,22.0,254.0,276.0,2,12,2011,16,Automne,Friday
5057,2011-12-02 17:00:00,0.0,1.0,1.0,17.22,21.21,38.0,0.0,20.0,391.0,411.0,2,12,2011,17,Automne,Friday
5058,2011-12-02 18:00:00,0.0,1.0,1.0,16.4,20.455,50.0,0.0,10.0,362.0,372.0,2,12,2011,18,Automne,Friday
5059,2011-12-02 19:00:00,0.0,1.0,1.0,13.94,15.91,53.0,16.9979,13.0,252.0,265.0,2,12,2011,19,Automne,Friday
5060,2011-12-02 20:00:00,0.0,1.0,1.0,15.58,19.695,40.0,19.0012,12.0,178.0,190.0,2,12,2011,20,Automne,Friday
5061,2011-12-02 21:00:00,0.0,1.0,1.0,13.94,16.665,49.0,12.998,9.0,102.0,111.0,2,12,2011,21,Automne,Friday
5062,2011-12-02 22:00:00,0.0,1.0,1.0,13.12,15.91,53.0,12.998,7.0,95.0,102.0,2,12,2011,22,Automne,Friday
5063,2011-12-02 23:00:00,0.0,1.0,1.0,13.12,15.15,53.0,19.0012,14.0,81.0,95.0,2,12,2011,23,Automne,Friday
5064,2011-12-03 00:00:00,0.0,0.0,1.0,12.3,14.395,56.0,16.9979,10.0,65.0,75.0,3,12,2011,0,Automne,Saturday
5065,2011-12-03 01:00:00,0.0,0.0,1.0,10.66,12.88,65.0,12.998,9.0,62.0,71.0,3,12,2011,1,Automne,Saturday
5066,2011-12-03 02:00:00,0.0,0.0,1.0,10.66,12.88,65.0,11.0014,9.0,41.0,50.0,3,12,2011,2,Automne,Saturday
5067,2011-12-03 03:00:00,0.0,0.0,1.0,9.84,12.12,70.0,8.9981,4.0,5.0,9.0,3,12,2011,3,Automne,Saturday
5068,2011-12-03 04:00:00,0.0,0.0,1.0,9.02,11.365,75.0,8.9981,1.0,7.0,8.0,3,12,2011,4,Automne,Saturday
5069,2011-12-03 05:00:00,0.0,0.0,1.0,9.84,12.88,70.0,6.0032,0.0,6.0,6.0,3,12,2011,5,Automne,Saturday
5070,2011-12-03 06:00:00,0.0,0.0,1.0,9.84,12.88,65.0,7.0015,1.0,10.0,11.0,3,12,2011,6,Automne,Saturday
5071,2011-12-03 07:00:00,0.0,0.0,1.0,9.02,12.88,75.0,6.0032,2.0,24.0,26.0,3,12,2011,7,Automne,Saturday
5072,2011-12-03 08:00:00,0.0,0.0,1.0,9.84,12.88,75.0,6.0032,1.0,62.0,63.0,3,12,2011,8,Automne,Saturday
5073,2011-12-03 09:00:00,0.0,0.0,1.0,10.66,13.635,70.0,7.0015,25.0,99.0,124.0,3,12,2011,9,Automne,Saturday
5074,2011-12-03 10:00:00,0.0,0.0,1.0,13.12,16.665,61.0,8.9981,22.0,173.0,195.0,3,12,2011,10,Automne,Saturday
5075,2011-12-03 11:00:00,0.0,0.0,1.0,13.12,16.665,57.0,6.0032,48.0,227.0,275.0,3,12,2011,11,Automne,Saturday
5076,2011-12-03 12:00:00,0.0,0.0,1.0,14.76,18.94,50.0,0.0,78.0,280.0,358.0,3,12,2011,12,Automne,Saturday
5077,2011-12-03 13:00:00,0.0,0.0,1.0,14.76,18.18,50.0,6.0032,70.0,222.0,292.0,3,12,2011,13,Automne,Saturday
5078,2011-12-03 14:00:00,0.0,0.0,1.0,14.76,18.94,46.0,0.0,92.0,251.0,343.0,3,12,2011,14,Automne,Saturday
5079,2011-12-03 15:00:00,0.0,0.0,1.0,15.58,19.695,46.0,0.0,100.0,237.0,337.0,3,12,2011,15,Automne,Saturday
5080,2011-12-03 16:00:00,0.0,0.0,1.0,15.58,19.695,46.0,0.0,75.0,230.0,305.0,3,12,2011,16,Automne,Saturday
5081,2011-12-03 17:00:00,0.0,0.0,1.0,14.76,18.94,62.0,0.0,46.0,186.0,232.0,3,12,2011,17,Automne,Saturday
5082,2011-12-03 18:00:00,0.0,0.0,1.0,13.94,16.665,53.0,8.9981,31.0,193.0,224.0,3,12,2011,18,Automne,Saturday
5083,2011-12-03 19:00:00,0.0,0.0,1.0,12.3,15.91,61.0,6.0032,31.0,144.0,175.0,3,12,2011,19,Automne,Saturday
5084,2011-12-03 20:00:00,0.0,0.0,1.0,12.3,15.91,61.0,6.0032,17.0,110.0,127.0,3,12,2011,20,Automne,Saturday
5085,2011-12-03 21:00:00,0.0,0.0,2.0,12.3,15.91,61.0,6.0032,5.0,104.0,109.0,3,12,2011,21,Automne,Saturday
5086,2011-12-03 22:00:00,0.0,0.0,2.0,13.12,16.665,61.0,6.0032,17.0,97.0,114.0,3,12,2011,22,Automne,Saturday
5087,2011-12-03 23:00:00,0.0,0.0,1.0,12.3,15.15,70.0,8.9981,12.0,73.0,85.0,3,12,2011,23,Automne,Saturday
5088,2011-12-04 00:00:00,0.0,0.0,1.0,12.3,15.91,70.0,7.0015,19.0,64.0,83.0,4,12,2011,0,Automne,Sunday
5089,2011-12-04 01:00:00,0.0,0.0,1.0,12.3,15.91,75.0,6.0032,20.0,54.0,74.0,4,12,2011,1,Automne,Sunday
5090,2011-12-04 02:00:00,0.0,0.0,1.0,10.66,15.15,81.0,0.0,11.0,51.0,62.0,4,12,2011,2,Automne,Sunday
5091,2011-12-04 03:00:00,0.0,0.0,1.0,11.48,15.91,75.0,0.0,7.0,34.0,41.0,4,12,2011,3,Automne,Sunday
5092,2011-12-04 04:00:00,0.0,0.0,1.0,10.66,15.15,87.0,0.0,2.0,9.0,11.0,4,12,2011,4,Automne,Sunday
5093,2011-12-04 05:00:00,0.0,0.0,1.0,10.66,15.15,81.0,0.0,2.0,2.0,4.0,4,12,2011,5,Automne,Sunday
5094,2011-12-04 06:00:00,0.0,0.0,1.0,9.84,14.395,93.0,0.0,1.0,3.0,4.0,4,12,2011,6,Automne,Sunday
5095,2011-12-04 07:00:00,0.0,0.0,1.0,10.66,15.15,87.0,0.0,3.0,23.0,26.0,4,12,2011,7,Automne,Sunday
5096,2011-12-04 08:00:00,0.0,0.0,1.0,10.66,15.15,87.0,0.0,7.0,48.0,55.0,4,12,2011,8,Automne,Sunday
5097,2011-12-04 09:00:00,0.0,0.0,1.0,12.3,16.665,81.0,0.0,12.0,114.0,126.0,4,12,2011,9,Automne,Sunday
5098,2011-12-04 10:00:00,0.0,0.0,1.0,13.12,16.665,81.0,8.9981,36.0,180.0,216.0,4,12,2011,10,Automne,Sunday
5099,2011-12-04 11:00:00,0.0,0.0,1.0,13.94,16.665,81.0,11.0014,48.0,206.0,254.0,4,12,2011,11,Automne,Sunday
5100,2011-12-04 12:00:00,0.0,0.0,1.0,14.76,17.425,81.0,11.0014,82.0,247.0,329.0,4,12,2011,12,Automne,Sunday
5101,2011-12-04 13:00:00,0.0,0.0,1.0,16.4,20.455,66.0,15.0013,88.0,269.0,357.0,4,12,2011,13,Automne,Sunday
5102,2011-12-04 14:00:00,0.0,0.0,1.0,17.22,21.21,62.0,8.9981,77.0,246.0,323.0,4,12,2011,14,Automne,Sunday
5103,2011-12-04 15:00:00,0.0,0.0,1.0,17.22,21.21,62.0,12.998,69.0,227.0,296.0,4,12,2011,15,Automne,Sunday
5104,2011-12-04 16:00:00,0.0,0.0,1.0,17.22,21.21,58.0,15.0013,64.0,266.0,330.0,4,12,2011,16,Automne,Sunday
5105,2011-12-04 17:00:00,0.0,0.0,1.0,15.58,19.695,76.0,8.9981,38.0,207.0,245.0,4,12,2011,17,Automne,Sunday
5106,2011-12-04 18:00:00,0.0,0.0,1.0,15.58,19.695,71.0,0.0,10.0,161.0,171.0,4,12,2011,18,Automne,Sunday
5107,2011-12-04 19:00:00,0.0,0.0,1.0,15.58,19.695,76.0,0.0,15.0,158.0,173.0,4,12,2011,19,Automne,Sunday
5108,2011-12-04 20:00:00,0.0,0.0,1.0,14.76,17.425,76.0,8.9981,8.0,116.0,124.0,4,12,2011,20,Automne,Sunday
5109,2011-12-04 21:00:00,0.0,0.0,1.0,14.76,18.18,81.0,7.0015,7.0,65.0,72.0,4,12,2011,21,Automne,Sunday
5110,2011-12-04 22:00:00,0.0,0.0,1.0,13.94,17.425,87.0,7.0015,5.0,59.0,64.0,4,12,2011,22,Automne,Sunday
5111,2011-12-04 23:00:00,0.0,0.0,1.0,13.94,17.425,87.0,7.0015,3.0,42.0,45.0,4,12,2011,23,Automne,Sunday
5112,2011-12-05 00:00:00,0.0,1.0,1.0,13.12,16.665,87.0,6.0032,3.0,21.0,24.0,5,12,2011,0,Automne,Monday
5113,2011-12-05 01:00:00,0.0,1.0,1.0,13.12,17.425,87.0,0.0,2.0,10.0,12.0,5,12,2011,1,Automne,Monday
5114,2011-12-05 02:00:00,0.0,1.0,1.0,13.12,17.425,87.0,0.0,0.0,8.0,8.0,5,12,2011,2,Automne,Monday
5115,2011-12-05 03:00:00,0.0,1.0,1.0,13.12,17.425,87.0,0.0,0.0,2.0,2.0,5,12,2011,3,Automne,Monday
5116,2011-12-05 04:00:00,0.0,1.0,1.0,12.3,15.91,87.0,7.0015,0.0,7.0,7.0,5,12,2011,4,Automne,Monday
5117,2011-12-05 05:00:00,0.0,1.0,1.0,12.3,15.91,87.0,7.0015,1.0,24.0,25.0,5,12,2011,5,Automne,Monday
5118,2011-12-05 06:00:00,0.0,1.0,1.0,12.3,15.91,93.0,6.0032,1.0,89.0,90.0,5,12,2011,6,Automne,Monday
5119,2011-12-05 07:00:00,0.0,1.0,1.0,13.12,17.425,90.0,0.0,9.0,274.0,283.0,5,12,2011,7,Automne,Monday
5120,2011-12-05 08:00:00,0.0,1.0,1.0,13.12,17.425,93.0,0.0,12.0,392.0,404.0,5,12,2011,8,Automne,Monday
5121,2011-12-05 09:00:00,0.0,1.0,2.0,14.76,18.18,87.0,6.0032,12.0,178.0,190.0,5,12,2011,9,Automne,Monday
5122,2011-12-05 10:00:00,0.0,1.0,2.0,14.76,18.18,87.0,6.0032,9.0,78.0,87.0,5,12,2011,10,Automne,Monday
5123,2011-12-05 11:00:00,0.0,1.0,2.0,14.76,18.18,87.0,6.0032,17.0,106.0,123.0,5,12,2011,11,Automne,Monday
5124,2011-12-05 12:00:00,0.0,1.0,2.0,16.4,20.455,76.0,7.0015,29.0,125.0,154.0,5,12,2011,12,Automne,Monday
5125,2011-12-05 13:00:00,0.0,1.0,2.0,17.22,21.21,71.0,6.0032,18.0,153.0,171.0,5,12,2011,13,Automne,Monday
5126,2011-12-05 14:00:00,0.0,1.0,2.0,18.86,22.725,67.0,0.0,7.0,126.0,133.0,5,12,2011,14,Automne,Monday
5127,2011-12-05 15:00:00,0.0,1.0,2.0,18.86,22.725,72.0,6.0032,16.0,132.0,148.0,5,12,2011,15,Automne,Monday
5128,2011-12-05 16:00:00,0.0,1.0,1.0,20.5,24.24,63.0,6.0032,10.0,238.0,248.0,5,12,2011,16,Automne,Monday
5129,2011-12-05 17:00:00,0.0,1.0,1.0,17.22,21.21,77.0,0.0,16.0,430.0,446.0,5,12,2011,17,Automne,Monday
5130,2011-12-05 18:00:00,0.0,1.0,1.0,18.04,21.97,77.0,0.0,13.0,386.0,399.0,5,12,2011,18,Automne,Monday
5131,2011-12-05 19:00:00,0.0,1.0,2.0,18.86,22.725,77.0,0.0,13.0,295.0,308.0,5,12,2011,19,Automne,Monday
5132,2011-12-05 20:00:00,0.0,1.0,2.0,18.86,22.725,82.0,7.0015,15.0,190.0,205.0,5,12,2011,20,Automne,Monday
5133,2011-12-05 21:00:00,0.0,1.0,2.0,18.04,21.97,88.0,6.0032,10.0,166.0,176.0,5,12,2011,21,Automne,Monday
5134,2011-12-05 22:00:00,0.0,1.0,2.0,18.04,21.97,88.0,8.9981,12.0,94.0,106.0,5,12,2011,22,Automne,Monday
5135,2011-12-05 23:00:00,0.0,1.0,2.0,18.86,22.725,88.0,8.9981,8.0,54.0,62.0,5,12,2011,23,Automne,Monday
5136,2011-12-06 00:00:00,0.0,1.0,2.0,20.5,24.24,77.0,19.9995,3.0,25.0,28.0,6,12,2011,0,Automne,Tuesday
5137,2011-12-06 01:00:00,0.0,1.0,2.0,18.86,22.725,88.0,19.9995,2.0,14.0,16.0,6,12,2011,1,Automne,Tuesday
5138,2011-12-06 02:00:00,0.0,1.0,2.0,18.86,22.725,87.0,12.998,0.0,3.0,3.0,6,12,2011,2,Automne,Tuesday
5139,2011-12-06 03:00:00,0.0,1.0,2.0,18.86,22.725,87.0,12.998,0.0,3.0,3.0,6,12,2011,3,Automne,Tuesday
5140,2011-12-06 04:00:00,0.0,1.0,3.0,18.86,22.725,88.0,15.0013,0.0,7.0,7.0,6,12,2011,4,Automne,Tuesday
5141,2011-12-06 05:00:00,0.0,1.0,3.0,18.86,22.725,88.0,15.0013,0.0,20.0,20.0,6,12,2011,5,Automne,Tuesday
5142,2011-12-06 06:00:00,0.0,1.0,2.0,18.04,21.97,94.0,19.0012,5.0,81.0,86.0,6,12,2011,6,Automne,Tuesday
5143,2011-12-06 07:00:00,0.0,1.0,2.0,18.86,22.725,94.0,12.998,7.0,227.0,234.0,6,12,2011,7,Automne,Tuesday
5144,2011-12-06 08:00:00,0.0,1.0,2.0,18.86,22.725,94.0,12.998,13.0,401.0,414.0,6,12,2011,8,Automne,Tuesday
5145,2011-12-06 09:00:00,0.0,1.0,2.0,18.86,22.725,94.0,15.0013,4.0,200.0,204.0,6,12,2011,9,Automne,Tuesday
5146,2011-12-06 10:00:00,0.0,1.0,3.0,18.86,22.725,94.0,19.0012,6.0,44.0,50.0,6,12,2011,10,Automne,Tuesday
5147,2011-12-06 11:00:00,0.0,1.0,3.0,18.86,22.725,94.0,16.9979,4.0,28.0,32.0,6,12,2011,11,Automne,Tuesday
5148,2011-12-06 12:00:00,0.0,1.0,3.0,18.86,22.725,100.0,15.0013,5.0,50.0,55.0,6,12,2011,12,Automne,Tuesday
5149,2011-12-06 13:00:00,0.0,1.0,3.0,18.86,22.725,100.0,12.998,6.0,65.0,71.0,6,12,2011,13,Automne,Tuesday
5150,2011-12-06 14:00:00,0.0,1.0,3.0,19.68,23.485,100.0,15.0013,6.0,69.0,75.0,6,12,2011,14,Automne,Tuesday
5151,2011-12-06 15:00:00,0.0,1.0,3.0,20.5,24.24,100.0,12.998,2.0,43.0,45.0,6,12,2011,15,Automne,Tuesday
5152,2011-12-06 16:00:00,0.0,1.0,3.0,18.86,22.725,100.0,16.9979,4.0,84.0,88.0,6,12,2011,16,Automne,Tuesday
5153,2011-12-06 17:00:00,0.0,1.0,2.0,18.86,22.725,100.0,15.0013,13.0,249.0,262.0,6,12,2011,17,Automne,Tuesday
5154,2011-12-06 18:00:00,0.0,1.0,2.0,18.86,22.725,100.0,19.0012,17.0,287.0,304.0,6,12,2011,18,Automne,Tuesday
5155,2011-12-06 19:00:00,0.0,1.0,3.0,18.86,22.725,100.0,19.9995,10.0,223.0,233.0,6,12,2011,19,Automne,Tuesday
5156,2011-12-06 20:00:00,0.0,1.0,3.0,18.86,22.725,100.0,19.9995,3.0,107.0,110.0,6,12,2011,20,Automne,Tuesday
